stage,selector,sweep,threshold,target_fraction,trial,num_splats,total_splats,fraction,compression_ratio,avg_opacity_kept,avg_opacity_all,splat_mem_mb,confidence_mem_mb,render_mem_mb,psnr,ssim,lpips,render_time_s,avg_conf_kept,avg_conf_all,psnr_base,ssim_base,lpips_base,psnr_drop,ssim_drop,lpips_delta,scene,variant,config,result_dir
val,confidence,threshold,0.2,,0,1805386,8151961,0.2214664667802017,4.515356272841376,0.8418262600898743,0.2591765522956848,420.107063293457,13.774002075195312,406.3330612182617,26.72087860107422,0.8526939153671265,0.0895165205001831,0.0042912562688191,0.4012641608715057,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,0.4158306121826172,0.0043104290962219,0.0026573538780212,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,threshold,0.3,,0,1495902,8151961,0.1835021045856328,5.449528779291692,0.8698033690452576,0.2591765522956848,348.0912094116211,11.412826538085938,336.6783828735352,25.876644134521484,0.8370715975761414,0.0992340669035911,0.0037776827812194,0.4313577711582184,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,1.2600650787353516,0.019932746887207,0.0123749002814292,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,threshold,0.4,,0,795979,8151961,0.0976426408320648,10.241427223582532,0.910039484500885,0.2591765522956848,185.22155380249023,6.072837829589844,179.1487159729004,20.04889678955078,0.65742027759552,0.2187961786985397,0.0027320086956024,0.4998795390129089,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,7.087812423706055,0.1995840668678283,0.1319370120763778,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,threshold,0.5,,0,264894,8151961,0.0324945126700189,30.77442675183281,0.9181380867958068,0.2591765522956848,61.639915466308594,2.020980834960937,59.618934631347656,13.218012809753418,0.3424368798732757,0.4570918083190918,0.0018686254819234,0.6139902472496033,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,13.918696403503418,0.5145674645900726,0.3702326416969299,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,threshold,0.6,,0,87214,8151961,0.010698530083743,93.47078450707455,0.8507117033004761,0.2591765522956848,20.294395446777344,0.6653900146484375,19.629005432128903,9.97254467010498,0.1917707175016403,0.6109516024589539,0.0015649298826853,0.7664313912391663,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,17.164164543151855,0.6652336269617081,0.524092435836792,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,threshold,0.7,,0,42272,8151961,0.0051855007647853,192.84540594246783,0.7474147081375122,0.2591765522956848,9.8365478515625,0.322509765625,9.5140380859375,9.033309936523438,0.1477633565664291,0.7117094993591309,0.0013482769330342,0.9020188450813292,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,18.1033992767334,0.7092409878969193,0.624850332736969,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,threshold,0.8,,0,29976,8151961,0.0036771520374054,271.9495930077395,0.6793972253799438,0.2591765522956848,6.975311279296875,0.22869873046875,6.746612548828125,8.672811508178711,0.1290026754140854,0.7872451543807983,0.0012985368569691,0.9678626656532288,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,18.463897705078125,0.728001669049263,0.7003859877586365,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,threshold,0.9,,0,24960,8151961,0.003061839967095,326.6010016025641,0.655691385269165,0.2591765522956848,5.80810546875,0.1904296875,5.61767578125,8.355852127075195,0.1110976338386535,0.8639008402824402,0.0012682477633158,0.9928228855133056,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,18.78085708618164,0.7459067106246948,0.7770416736602783,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,budget,,1.0,0,8151961,8151961,1.0,1.0,0.2591765522956848,0.2591765522956848,1896.93306350708,62.19452667236328,1834.7385368347168,27.13670921325684,0.8570043444633484,0.0868591666221618,0.0099863708019256,0.0939890444278717,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,0.0,0.0,0.0,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
val,confidence,budget,,0.75,0,6113971,8151961,0.7500000306674676,1.3333332788133931,0.342266172170639,0.2591765522956848,1422.6998558044434,46.64589691162109,1376.0539588928225,27.13670921325684,0.8570043444633484,0.0868591666221618,0.0083580712477366,0.1253187209367752,0.0939890444278717,27.13670921325684,0.8570043444633484,0.0868591666221618,0.0,0.0,0.0,garden,default_rank_margin_1_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_1_00
